Country Name,Country Code,Series Name,Series Code,1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Albania,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,22.5650526933696,7.79321853789217,12.7254778087103,33.1802743753956,20.6428588670596,0.389437653561617,0.0500181363468309,3.10758827031434,7.77052583431552,0.48400261181847,2.28001916938101,2.36658195679796,2.37072831904282,2.93268248162323,3.32087090389264,2.26692209450831,3.62604695579816,3.42912324722163,2.03159268395301,1.93762080205229,1.6258650440261,1.89617402592365,1.2754316836741,1.98666133171199,2.02805963071136,1.41109078954246,1.62088661717011,2.04147163139549,6.72520271530048,..
Albania,ALB,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,..,..,..,0.8,0.7,0.3,..,..,..,..,..
Albania,ALB,Gini index,SI.POV.GINI,..,..,27,..,..,..,..,..,31.7,..,..,30.6,..,..,30,..,..,..,29,..,34.6,32.8,33.7,33.1,30.1,30.1,29.4,..,..,..
Albania,ALB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,6.63578141560799,2.772776816609,4.65987367498905,15.0161974748103,9.59910407706093,5.3943900631579,4.47813553102625,4.82402747654441,7.4566071862162,5.49953047234335,5.23006115227209,6.21661566608379,8.22934498207676,6.16952039106407,6.73437510304431,7.10165933338243,10.2759278074857,11.8316386968479,14.2868851310685,13.5183701951822,17.5349661440739,33.5242160000422,15.1681195578846,11.1409381354262,20.6917492884079,12.0825478092128,29.7154946775374,14.5350320592138,9.51187026266305,..
Albania,ALB,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,0.964853909972673,0.427576456185218,0.650409104160505,1.04567523199564,0.81698017738474,0.779443688530111,0.837415903021545,0.978010698700987,1.36419925174657,0.994083805689177,1.03374937483397,1.27709378458561,1.97836504983147,1.60027924766763,1.95343779914185,2.06027532917732,3.22263901515014,3.74210558413208,4.43691394118377,4.23444805398444,5.48833215482098,10.2405835427346,4.89808174099937,3.93088903458473,7.1725475279512,4.20690380931844,7.6656513075063,4.99863607948526,3.9351843282986,..
Albania,ALB,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,13.7,..,..,..,..,..,5.7,..,..,..,..,..,1.9,..,..,..,..
Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,100,99.6,99.6,99.7,99.9,99.9,100,100,99.9,99.9,100,100,100,100,100,..
Albania,ALB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9,99.8,99.9,100,99.7,99.7,100,100,100,100,100,..
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,586.416135130865,750.604449178826,1009.97711053398,717.380047745673,813.789396580449,1033.24253162418,1126.68334010717,1281.6598256178,1425.12421860142,1846.12012081207,2373.58129170055,2673.78781583529,2972.74362094736,3595.03829536404,4370.53971639449,4114.13403283023,4094.34968570481,4437.14116097061,4247.63134315945,4413.06338346821,4578.63320812155,3952.80357364813,4124.05538986272,4531.03220675893,5287.66080067575,5396.2142432843,5343.0377039956,6377.20309553753,6810.11404104233,8367.77573143421
Albania,ALB,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,37.0400009155273,..,..,..,..,..,..,39.8899993896484,..,42.0615043640137,43.4900016784668,45.2799987792969,43.7557601928711,45.9827041625977,48.1863632202148,46.9845199584961,46.3533401489258,49.8858070373535,50.7128944396973,..,51.8425102233887,53.2684860229492,..
Albania,ALB,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,32.1199989318848,..,..,..,..,..,..,35.2900009155273,..,38.4039878845215,38.7299995422363,44.4900016784668,38.7752723693848,40.7960166931152,43.4481582641602,41.9374923706055,42.2201995849609,45.2219161987305,46.0620880126953,..,47.0853271484375,48.6304550170898,..
Albania,ALB,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,42.0699996948242,..,..,..,..,..,..,44.9900016784668,..,46.0092391967773,48.4300003051758,46.1500015258789,49.1522026062012,51.5482444763184,53.1829833984375,52.1816253662109,50.7673110961914,54.7422485351562,55.5082511901855,..,56.7539253234863,58.1192169189453,..
Albania,ALB,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,..,94.8499984741211,..,..,..,..,..,..,94.9599990844727,..,96.7456665039062,97.3199996948242,96.8899993896484,96.6930236816406,97.7964096069336,98.0402984619141,97.8207397460938,97.2630081176758,97.7729034423828,98.0596618652344,..,98.1187286376953,98.3405456542969,..
Albania,ALB,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,91.4000015258789,..,..,..,..,..,..,92.4000015258789,..,95.7005767822266,95.8499984741211,95.5100021362305,95.9353790283203,96.5201034545898,97.0612411499023,97.2195816040039,96.5127563476562,97.0979614257812,97.4445037841797,..,97.8259353637695,97.853141784668,..
Albania,ALB,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,..,88.0199966430664,..,..,..,..,..,..,90.0800018310547,..,94.7323150634766,94.4300003051758,94.2600021362305,95.2036209106445,95.3307571411133,96.1328125,96.6358108520508,95.8102416992188,96.4496688842773,96.8478851318359,..,97.5423355102539,97.3871002197266,..
Albania,ALB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,89.4886714004041,90.0309542893634,90.605514785525,91.1654586707594,91.7106511759046,92.3229745372511,92.9214092333686,93.5057456524919,94.0758130632297,94.6311525971364,95.1721612127179,95.6984954437804,96.2102708087274,96.7065621641798,97.1880221308194,97.6549638832306,98.1079030060422,98.5472976713805,98.9736460270302,99.1830688799465,99.2987931149029,99.2990334369956,99.2992661348186,..
Albania,ALB,Voice and Accountability: Estimate,VA.EST,..,..,-0.648297846317291,..,-0.387372851371765,..,-0.285138666629791,..,-0.00815020967274904,0.0703076869249344,0.00723749911412597,0.0036717876791954,0.0758899599313736,0.113008469343185,0.174939081072807,0.141477331519127,0.123838223516941,0.0623337626457214,0.0220640376210213,0.0488644428551197,0.143689781427383,0.157135263085365,0.171097502112389,0.203885167837143,0.188786596059799,0.141965284943581,0.0863254442811012,0.0855889618396759,0.141740188002586,0.168997228145599
Albania,ALB,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,35.186,32.615,30.336,28.166,30.734,29.72,30.011,27.654,30.978,31.392,29.816,27.391,26.228,26.614,25.824,26.236,24.085,23.714,23.586
Albania,ALB,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,41.805,..,..,35.186,..,33.77,28.166,30.734,29.72,30.011,27.654,30.978,31.392,29.816,27.391,26.228,26.614,25.824,..,..,..,..
Algeria,DZA,Consumer price index (2010 = 100),FP.CPI.TOTL,40.0148210875034,51.9310853466031,61.6313321735073,65.1649786270048,68.3907504003648,70.2000353167834,70.4381279952933,73.4148350773088,74.4560790953083,77.6345748311132,80.7103016516726,81.8260784457658,83.7174875822751,86.7974503902714,91.0145831804057,96.2361447551934,100,104.524211505053,113.81793046074,117.521838067973,120.94986420025,126.736646357875,134.844870195013,142.384203185789,148.463994714821,151.361667767746,155.017250238567,166.218894516626,181.619931977783,198.550857618244
Algeria,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,29.0476561173071,29.7796264864999,18.6790758601749,5.73352275357187,4.95016163793114,2.64551113392799,0.339163189071768,4.22598834854673,1.41830192345051,4.268953958395,3.96180030257187,1.38244656662118,2.31149918514424,3.67899574741699,4.85859062814939,5.73706036145628,3.91106195534028,4.5242115050527,8.89145091062317,3.25423910998847,2.91692692067458,4.78444700693889,6.39769480268757,5.59111590961664,4.26999020467084,1.95176821052892,2.41513094083414,7.22606307415477,9.26551551551553,9.32217375928322
Algeria,DZA,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Gini index,SI.POV.GINI,..,35.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.6,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,48.9394835315325,62.0034868013258,95.6234972288239,48.9153739804723,51.6688486791326,11.9100885597204,22.4791640361002,2.03852000915551,1.43761421393531,1.99651742058322,1.03761213157002,0.791339569436198,1.08157221833616,0.744447016382687,0.448059126334839,1.72343736396926,1.01403802715903,0.599990207704779,0.476882299088464,0.491759309197809,0.679785382766472,0.451810431719416,0.440337562858954,..
Algeria,DZA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,12.5381800895411,10.7403951718414,9.4946516963908,9.61325242496573,11.1091628076938,11.2243071691886,8.59095955210506,7.57088282051397,7.02651009031025,6.06592768861884,6.49739166079288,5.84322751007706,11.3135127713662,0.97214034976247,0.69538094398757,0.707534448668301,0.380518375561064,0.295325842439509,0.380267383157108,0.237672589157136,0.127744017299275,0.376339887770164,0.198588641861582,0.127681234763367,0.114063818202908,0.102721141380639,0.107951543184291,0.105242842235588,0.139629727700149,..
Algeria,DZA,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,98.6,98.6,98.6,98.6,98.6,98.6,98.7,98.7,99.3,98.8,98.9,99,98.8,99.2,99.3,99.4,99.4,99.5,99.6,99.5,99.7,99.8,100,..
Algeria,DZA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.9,97.4,97.5,97.6,97.7,97.8,97.9,98.1,98.3,98.6,98.9,98.7,99.1,99.3,99.3,..
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1522.82520284828,1466.54468037742,1619.53241242785,1634.46740988129,1610.30297761325,1602.8649145582,1780.37606280604,1904.21555356782,1945.19192868032,2292.31758148495,2827.22716459299,3248.09981432319,3681.29098817798,4192.66316915541,5217.99182157355,4270.85845146029,4958.2593791361,5974.57008682611,6096.09001549263,6044.67490330703,6164.64469897525,4741.49977033558,4481.08196153066,4615.86874364885,4640.31414537956,4530.10174483631,3794.40952448639,4216.2512851303,5023.25293164928,5260.20624980797
Algeria,DZA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,24.1499996185303,..,25.4200000762939,..,..,13.9799995422363,..,..,..,..,..,..,..,24.1083202362061,..,..,..,..
Algeria,DZA,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,20.8999996185303,..,22.75,..,..,11.4799995422363,..,..,..,..,..,..,..,24.826940536499,..,..,..,..
Algeria,DZA,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,27.3799991607666,..,28.0599994659424,..,..,17.0300006866455,..,..,..,..,..,..,..,23.3973197937012,..,..,..,..
Algeria,DZA,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,54.6599998474121,..,55,..,..,50.5400009155273,..,..,..,..,..,..,..,70.4224014282227,..,..,..,..
Algeria,DZA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,46.5900001525879,..,47.2999992370605,..,..,45.0900001525879,..,..,..,..,..,..,..,64.0072479248047,..,..,..,..
Algeria,DZA,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,38.4599990844727,..,39.5400009155273,..,..,40.6399993896484,..,..,..,..,..,..,..,57.5232810974121,..,..,..,..
Algeria,DZA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,84.4808303267888,84.7599276450493,85.0328073593515,85.2991644625783,85.5590709673942,85.8122609306772,86.0591315025692,86.299440005349,86.5335680761237,86.7594853651133,86.9781332130706,87.1892375803685,87.0935397027506,86.9868765719694,86.8698424356598,86.7425206949109,86.6054829474466,86.4588237816513,86.303094189528,86.1385043463065,85.9654695730295,85.7843012451086,85.8262893978246,..
Algeria,DZA,Voice and Accountability: Estimate,VA.EST,..,..,-1.16629016399384,..,-1.24434244632721,..,-1.11005222797394,..,-1.04466021060944,-1.07671809196472,-0.802059054374695,-0.715685963630676,-0.916875541210175,-0.984122395515442,-0.979712247848511,-1.03841888904572,-1.02233076095581,-1.00412118434906,-0.906026601791382,-0.893428981304169,-0.813460826873779,-0.847631812095642,-0.861599445343018,-0.903114080429077,-0.995263040065765,-1.0534600019455,-1.08850860595703,-1.01377856731415,-1.01191890239716,-0.979883790016174
Algeria,DZA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,29.378,27.625,28.071,26.663,25.45,24.53,26,22.7,21.5,22.8,21.2,20.409,20.95,20.385,20.142,21.562,20.391,20.182,20.072
Algeria,DZA,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.45,24.53,26,22.7,21.5,22.8,21.2,..,20.95,..,..,..,..,..,..
American Samoa,ASM,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,8800.72881035461,9043.68236654528,8832.81851941832,8733.01428721137,8673.92719531291,9187.16634446553,10019.502245442,12191.5977314597,10446.8632062572,10495.3047320935,11920.0610903131,12038.8715916596,12313.9973571825,13101.5418159165,13300.8246114811,12372.8847825647,13195.9358995539,13672.576657298,15609.7772196843,16653.7137781725,19673.3901023197,..
American Samoa,ASM,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,64.6022126416572,64.5940020646939,64.5857914877307,64.5775809107675,64.5693703338042,64.561159756841,64.5529491798777,64.5447386029145,64.5365280259512,63.3846165917388,62.2329962063021,61.0816668696417,59.9306285817578,58.7798813426497,57.6294251523178,56.4792600107625,55.3293859179829,54.17980287398,54.1729020165096,54.1660011590391,54.1591003015687,54.1521994440983,54.1452985866279,..
American Samoa,ASM,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,0.503726005554199,0.654332458972931,0.54846316576004,0.972128868103027,0.967198193073273,0.963811635971069,0.988284409046173,1.00905168056488,1.02567172050476,1.00473141670227,..,..,..,..,..,1.31854784488678,0.970990180969238,0.980956017971039,0.952084183692932,..
American Samoa,ASM,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
